ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Category
Nkoya2-60_headlouse-1,,Nkoya2,60_headlouse,ina,ina,i n a,,Sawka2019,,,^ i n a $,default,animal
Tonga-61_hippo-1,,Tonga,61_hippo,civubwe,civubwe,c/tʃ i v u bʷ e,,Sawka2019,,,^ c i v u bw e $,default,animal
MukuniMarch-61_hippo-1,,MukuniMarch,61_hippo,mvumvu,mvumvu,m v u m v u,,Sawka2019,,,^ m v u m v u $,default,animal
Mukuni-61_hippo-1,,Mukuni,61_hippo,mvumvu,mvumvu,m v u m v u,,Sawka2019,,,^ m v u m v u $,default,animal
Sekute2013-61_hippo-1,,Sekute2013,61_hippo,muvuvu,muvuvu,m u v u v u,,Sawka2019,,,^ m u v u v u $,default,animal
Sekute-61_hippo-1,,Sekute,61_hippo,civubwe,civubwe,c/tʃ i v u bʷ e,,Sawka2019,,,^ c i v u bw e $,default,animal
Musukotwani-61_hippo-1,,Musukotwani,61_hippo,mvumvu,mvumvu,m v u m v u,,Sawka2019,,,^ m v u m v u $,default,animal
Ila-61_hippo-1,,Ila,61_hippo,cihubwe,cihubwe,c/tʃ i h u bʷ e,,Sawka2019,,,^ c i h u bw e $,default,animal
Lozi-61_hippo-1,,Lozi,61_hippo,kubu,kubu,k u b u,,Sawka2019,,,^ k u b u $,default,animal
Chewa-61_hippo-1,,Chewa,61_hippo,mvuwu,mvuwu,m v u w u,,Sawka2019,,,^ m v u w u $,default,animal
Nkoya1-61_hippo-1,,Nkoya1,61_hippo,Mvubu,Mvubu,M/m v u b u,,Sawka2019,,,^ M v u b u $,default,animal
Nkoya2-61_hippo-1,,Nkoya2,61_hippo,Mvubu,Mvubu,M/m v u b u,,Sawka2019,,,^ M v u b u $,default,animal
Tonga-62_lion-1,,Tonga,62_lion,syaanza,syaanza,s y aː ⁿz a,,Sawka2019,,,^ s y aa nz a $,default,animal
MukuniMarch-62_lion-1,,MukuniMarch,62_lion,mulavu,mulavu,m u l a v u,,Sawka2019,,,^ m u l a v u $,default,animal
Mukuni-62_lion-1,,Mukuni,62_lion,mulavu,mulavu,m u l a v u,,Sawka2019,,,^ m u l a v u $,default,animal
Sekute2013-62_lion-1,,Sekute2013,62_lion,mulavu,mulavu,m u l a v u,,Sawka2019,,,^ m u l a v u $,default,animal
Sekute-62_lion-1,,Sekute,62_lion,mulavu,mulavu,m u l a v u,,Sawka2019,,,^ m u l a v u $,default,animal
Musukotwani-62_lion-1,,Musukotwani,62_lion,mulavu,mulavu,m u l a v u,,Sawka2019,,,^ m u l a v u $,default,animal
Ila-62_lion-1,,Ila,62_lion,shuumbwa,shuumbwa,sh/ʃ uː ⁿb w a,,Sawka2019,,,^ sh uu mb w a $,default,animal
Lozi-62_lion-1,,Lozi,62_lion,tau,tau,t a u,,Sawka2019,,,^ t a u $,default,animal
Chewa-62_lion-1,,Chewa,62_lion,mkango,mkango,m k a ⁿg o,,Sawka2019,,,^ m k a ng o $,default,animal
Nkoya1-62_lion-1,,Nkoya1,62_lion,shimbwi,shimbwi,sh/ʃ i ⁿb w i,,Sawka2019,,,^ sh i mb w i $,default,animal
Nkoya2-62_lion-1,,Nkoya2,62_lion,shimbwi,shimbwi,sh/ʃ i ⁿb w i,,Sawka2019,,,^ sh i mb w i $,default,animal
Tonga-63_rhino-1,,Tonga,63_rhino,cipembele,cipembele,c/tʃ i p e ⁿb e l e,,Sawka2019,,,^ c i p e mb e l e $,default,animal
MukuniMarch-63_rhino-1,,MukuniMarch,63_rhino,cipembele,cipembele,c/tʃ i p e ⁿb e l e,,Sawka2019,,,^ c i p e mb e l e $,default,animal
Mukuni-63_rhino-1,,Mukuni,63_rhino,cipembele,cipembele,c/tʃ i p e ⁿb e l e,,Sawka2019,,,^ c i p e mb e l e $,default,animal
Sekute2013-63_rhino-1,,Sekute2013,63_rhino,cipembele,cipembele,c/tʃ i p e ⁿb e l e,,Sawka2019,,,^ c i p e mb e l e $,default,animal
Sekute-63_rhino-1,,Sekute,63_rhino,cipembele,cipembele,c/tʃ i p e ⁿb e l e,,Sawka2019,,,^ c i p e mb e l e $,default,animal
Musukotwani-63_rhino-1,,Musukotwani,63_rhino,cipembele,cipembele,c/tʃ i p e ⁿb e l e,,Sawka2019,,,^ c i p e mb e l e $,default,animal
Ila-63_rhino-1,,Ila,63_rhino,cipembele,cipembele,c/tʃ i p e ⁿb e l e,,Sawka2019,,,^ c i p e mb e l e $,default,animal
Lozi-63_rhino-1,,Lozi,63_rhino,sembele,sembele,s e ⁿb e l e,,Sawka2019,,,^ s e mb e l e $,default,animal
Chewa-63_rhino-1,,Chewa,63_rhino,chipembele,chipembele,tʃʰ i p e ⁿb e l e,,Sawka2019,,,^ ch i p e mb e l e $,default,animal
Nkoya2-63_rhino-1,,Nkoya2,63_rhino,chipembele,chipembele,tʃʰ i p e ⁿb e l e,,Sawka2019,,,^ ch i p e mb e l e $,default,animal
Tonga-64_snake-1,,Tonga,64_snake,nzoko,nzoko,ⁿz o k o,,Sawka2019,,,^ nz o k o $,default,animal
MukuniMarch-64_snake-1,,MukuniMarch,64_snake,nzoka,nzoka,ⁿz o k a,,Sawka2019,,,^ nz o k a $,default,animal
Mukuni-64_snake-1,,Mukuni,64_snake,nzoka,nzoka,ⁿz o k a,,Sawka2019,,,^ nz o k a $,default,animal
Sekute2013-64_snake-1,,Sekute2013,64_snake,nzoka,nzoka,ⁿz o k a,,Sawka2019,,,^ nz o k a $,default,animal
Sekute-64_snake-1,,Sekute,64_snake,nzoka,nzoka,ⁿz o k a,,Sawka2019,,,^ nz o k a $,default,animal
Musukotwani-64_snake-1,,Musukotwani,64_snake,nzoka,nzoka,ⁿz o k a,,Sawka2019,,,^ nz o k a $,default,animal
Ila-64_snake-1,,Ila,64_snake,Inzoka,Inzoka,I/i ⁿz o k a,,Sawka2019,,,^ I nz o k a $,default,animal
Lozi-64_snake-1,,Lozi,64_snake,noha,noha,n o h a,,Sawka2019,,,^ n o h a $,default,animal
Chewa-64_snake-1,,Chewa,64_snake,njoka,njoka,ⁿdʒ o k a,,Sawka2019,,,^ nj o k a $,default,animal
Nkoya1-64_snake-1,,Nkoya1,64_snake,lilongolo,lilongolo,l i l o ⁿg o l o,,Sawka2019,,,^ l i l o ng o l o $,default,animal
Nkoya2-64_snake-1,,Nkoya2,64_snake,Jiyoka,Jiyoka,J/dʒ i y o k a,,Sawka2019,,,^ J i y o k a $,default,animal
Mukuni-65_spider-1,,Mukuni,65_spider,cibubi,cibubi,c/tʃ i b u b i,,Sawka2019,,,^ c i b u b i $,default,animal
Sekute2013-65_spider-1,,Sekute2013,65_spider,cibubi,cibubi,c/tʃ i b u b i,,Sawka2019,,,^ c i b u b i $,default,animal
Sekute-65_spider-1,,Sekute,65_spider,cibubi,cibubi,c/tʃ i b u b i,,Sawka2019,,,^ c i b u b i $,default,animal
Musukotwani-65_spider-1,,Musukotwani,65_spider,cibubi,cibubi,c/tʃ i b u b i,,Sawka2019,,,^ c i b u b i $,default,animal
Chewa-65_spider-1,,Chewa,65_spider,kangaude,kangaude,k a ⁿg a u d e,,Sawka2019,,,^ k a ng a u d e $,default,animal
Nkoya2-65_spider-1,,Nkoya2,65_spider,mbelengende,mbelengende,ⁿb e l e ⁿg e ⁿd e,,Sawka2019,,,^ mb e l e ng e nd e $,default,animal
Tonga-66_wildanimal-1,,Tonga,66_wildanimal,munyama,munyama,m u nʲ a m a,,Sawka2019,,,^ m u ny a m a $,default,animal
MukuniMarch-66_wildanimal-1,,MukuniMarch,66_wildanimal,munyama wamusaka,munyama wamusaka,m u nʲ a m a + w a m u s a k a,,Sawka2019,,,^ m u ny a m a + w a m u s a k a $,default,animal
Mukuni-66_wildanimal-1,,Mukuni,66_wildanimal,munyamasaka,munyamasaka,m u nʲ a m a s a k a,,Sawka2019,,,^ m u ny a m a s a k a $,default,animal
Sekute2013-66_wildanimal-1,,Sekute2013,66_wildanimal,munyamasaka,munyamasaka,m u nʲ a m a s a k a,,Sawka2019,,,^ m u ny a m a s a k a $,default,animal
Sekute-66_wildanimal-1,,Sekute,66_wildanimal,munyama wesaka,munyama wesaka,m u nʲ a m a + w e s a k a,,Sawka2019,,,^ m u ny a m a + w e s a k a $,default,animal
Musukotwani-66_wildanimal-1,,Musukotwani,66_wildanimal,munyama musokwe,munyama musokwe,m u nʲ a m a + m u s o kʷ e,,Sawka2019,,,^ m u ny a m a + m u s o kw e $,default,animal
Ila-66_wildanimal-1,,Ila,66_wildanimal,munyama,munyama,m u nʲ a m a,,Sawka2019,,,^ m u ny a m a $,default,animal
Lozi-66_wildanimal-1,,Lozi,66_wildanimal,liakanyani,liakanyani,l i a k a nʲ a n i,,Sawka2019,,,^ l i a k a ny a n i $,default,animal
Chewa-66_wildanimal-1,,Chewa,66_wildanimal,nyama yakuthango,nyama yakuthango,nʲ a m a + y a k u tʰ a ⁿg o,,Sawka2019,,,^ ny a m a + y a k u th a ng o $,default,animal
Nkoya1-66_wildanimal-1,,Nkoya1,66_wildanimal,Kayamana wamulishaka,Kayamana wamulishaka,K/k a y a m a n a + w a m u l i sh/ʃ a k a,,Sawka2019,,,^ K a y a m a n a + w a m u l i sh a k a $,default,animal
Nkoya2-66_wildanimal-1,,Nkoya2,66_wildanimal,Kayamana wajishaka,Kayamana wajishaka,K/k a y a m a n a + w a j/dʒ i sh/ʃ a k a,,Sawka2019,,,^ K a y a m a n a + w a j i sh a k a $,default,animal
Tonga-67_bull-1,,Tonga,67_bull,poho,poho,p o h o,,Sawka2019,,,^ p o h o $,default,animal
MukuniMarch-67_bull-1,,MukuniMarch,67_bull,mwenze,mwenze,mʷ e ⁿz e,,Sawka2019,,,^ mw e nz e $,default,animal
Mukuni-67_bull-1,,Mukuni,67_bull,mupoho,mupoho,m u p o h o,,Sawka2019,,,^ m u p o h o $,default,animal
Sekute2013-67_bull-1,,Sekute2013,67_bull,mupoho,mupoho,m u p o h o,,Sawka2019,,,^ m u p o h o $,default,animal
Sekute-67_bull-1,,Sekute,67_bull,mupoho,mupoho,m u p o h o,,Sawka2019,,,^ m u p o h o $,default,animal
Musukotwani-67_bull-1,,Musukotwani,67_bull,mupoho,mupoho,m u p o h o,,Sawka2019,,,^ m u p o h o $,default,animal
Ila-67_bull-1,,Ila,67_bull,mucende,mucende,m u c/tʃ e ⁿd e,,Sawka2019,,,^ m u c e nd e $,default,animal
Lozi-67_bull-1,,Lozi,67_bull,poho,poho,p o h o,,Sawka2019,,,^ p o h o $,default,animal
Chewa-67_bull-1,,Chewa,67_bull,nkhunzi,nkhunzi,ŋ k h u ⁿz i,,Sawka2019,,,^ nk h u nz i $,default,animal
Nkoya1-67_bull-1,,Nkoya1,67_bull,poho,poho,p o h o,,Sawka2019,,,^ p o h o $,default,animal
Nkoya2-67_bull-1,,Nkoya2,67_bull,poho,poho,p o h o,,Sawka2019,,,^ p o h o $,default,animal
Tonga-68_calf-1,,Tonga,68_calf,moombe,moombe,m oː ⁿb e,,Sawka2019,,,^ m oo mb e $,default,animal
MukuniMarch-68_calf-1,,MukuniMarch,68_calf,kombe,kombe,k o ⁿb e,,Sawka2019,,,^ k o mb e $,default,animal
Mukuni-68_calf-1,,Mukuni,68_calf,nkana mani,nkana mani,ŋ k a n a + m a n i,,Sawka2019,,,^ nk a n a + m a n i $,default,animal
Sekute2013-68_calf-1,,Sekute2013,68_calf,kombe,kombe,k o ⁿb e,,Sawka2019,,,^ k o mb e $,default,animal
Sekute-68_calf-1,,Sekute,68_calf,nkana mani,nkana mani,ŋ k a n a + m a n i,,Sawka2019,,,^ nk a n a + m a n i $,default,animal
Musukotwani-68_calf-1,,Musukotwani,68_calf,kanamani,kanamani,k a n a m a n i,,Sawka2019,,,^ k a n a m a n i $,default,animal
Ila-68_calf-1,,Ila,68_calf,moombe,moombe,m oː ⁿb e,,Sawka2019,,,^ m oo mb e $,default,animal
Lozi-68_calf-1,,Lozi,68_calf,kanamani,kanamani,k a n a m a n i,,Sawka2019,,,^ k a n a m a n i $,default,animal
Chewa-68_calf-1,,Chewa,68_calf,litole,litole,l i t o l e,,Sawka2019,,,^ l i t o l e $,default,animal
Nkoya1-68_calf-1,,Nkoya1,68_calf,wamani,wamani,w a m a n i,,Sawka2019,,,^ w a m a n i $,default,animal
Nkoya2-68_calf-1,,Nkoya2,68_calf,Mwana ngombe,Mwana ngombe,Mw/mʷ a n a + ⁿg o ⁿb e,,Sawka2019,,,^ Mw a n a + ng o mb e $,default,animal
Tonga-69_cow-1,,Tonga,69_cow,ng'ombe,ng'ombe,ⁿgˀ a o ⁿb e,,Sawka2019,,,^ ng' o mb e $,default,animal
MukuniMarch-69_cow-1,,MukuniMarch,69_cow,ng'ombe,ng'ombe,ⁿgˀ a o ⁿb e,,Sawka2019,,,^ ng' o mb e $,default,animal
Mukuni-69_cow-1,,Mukuni,69_cow,ntole,ntole,ⁿt o l e,,Sawka2019,,,^ nt o l e $,default,animal
Sekute2013-69_cow-1,,Sekute2013,69_cow,chitole,chitole,tʃʰ i t o l e,,Sawka2019,,,^ ch i t o l e $,default,animal
Sekute-69_cow-1,,Sekute,69_cow,ntole,ntole,ⁿt o l e,,Sawka2019,,,^ nt o l e $,default,animal
Musukotwani-69_cow-1,,Musukotwani,69_cow,ng'ombe,ng'ombe,ⁿgˀ a o ⁿb e,,Sawka2019,,,^ ng' o mb e $,default,animal
Ila-69_cow-1,,Ila,69_cow,Ing'ombe,Ing'ombe,I/i ⁿgˀ a o ⁿb e,,Sawka2019,,,^ I ng' o mb e $,default,animal
Lozi-69_cow-1,,Lozi,69_cow,komu,komu,k o m u,,Sawka2019,,,^ k o m u $,default,animal
Chewa-69_cow-1,,Chewa,69_cow,ng'ombe,ng'ombe,ⁿgˀ a o ⁿb e,,Sawka2019,,,^ ng' o mb e $,default,animal
Nkoya1-69_cow-1,,Nkoya1,69_cow,shitole,shitole,sh/ʃ i t o l e,,Sawka2019,,,^ sh i t o l e $,default,animal
Nkoya2-69_cow-1,,Nkoya2,69_cow,ngombe,ngombe,ⁿg o ⁿb e,,Sawka2019,,,^ ng o mb e $,default,animal
Tonga-70_chicken-1,,Tonga,70_chicken,nkuku,nkuku,ŋ k u k u,,Sawka2019,,,^ nk u k u $,default,animal
MukuniMarch-70_chicken-1,,MukuniMarch,70_chicken,nkuku,nkuku,ŋ k u k u,,Sawka2019,,,^ nk u k u $,default,animal
Mukuni-70_chicken-1,,Mukuni,70_chicken,nkuku,nkuku,ŋ k u k u,,Sawka2019,,,^ nk u k u $,default,animal
Sekute2013-70_chicken-1,,Sekute2013,70_chicken,nkuku,nkuku,ŋ k u k u,,Sawka2019,,,^ nk u k u $,default,animal
Sekute-70_chicken-1,,Sekute,70_chicken,nkuku,nkuku,ŋ k u k u,,Sawka2019,,,^ nk u k u $,default,animal
Musukotwani-70_chicken-1,,Musukotwani,70_chicken,nkuku,nkuku,ŋ k u k u,,Sawka2019,,,^ nk u k u $,default,animal
Ila-70_chicken-1,,Ila,70_chicken,Inkuku,Inkuku,I/i ŋ k u k u,,Sawka2019,,,^ I nk u k u $,default,animal
Lozi-70_chicken-1,,Lozi,70_chicken,kuhu,kuhu,k u h u,,Sawka2019,,,^ k u h u $,default,animal
Chewa-70_chicken-1,,Chewa,70_chicken,nkhuku,nkhuku,ŋ k h u k u,,Sawka2019,,,^ nk h u k u $,default,animal
Nkoya1-70_chicken-1,,Nkoya1,70_chicken,nhanhwa,nhanhwa,n h a n hʷ a,,Sawka2019,,,^ nh a nhw a $,default,animal
Nkoya2-70_chicken-1,,Nkoya2,70_chicken,nhanhwa,nhanhwa,n h a n hʷ a,,Sawka2019,,,^ nh a nhw a $,default,animal
Tonga-71_cock-1,,Tonga,71_cock,mukombwe,mukombwe,m u k o ⁿb w e,,Sawka2019,,,^ m u k o mb w e $,default,animal
MukuniMarch-71_cock-1,,MukuniMarch,71_cock,muzingili,muzingili,m u z i ⁿg i l i,,Sawka2019,,,^ m u z i ng i l i $,default,animal
Mukuni-71_cock-1,,Mukuni,71_cock,muzingili,muzingili,m u z i ⁿg i l i,,Sawka2019,,,^ m u z i ng i l i $,default,animal
Sekute2013-71_cock-1,,Sekute2013,71_cock,muzingili,muzingili,m u z i ⁿg i l i,,Sawka2019,,,^ m u z i ng i l i $,default,animal
Sekute-71_cock-1,,Sekute,71_cock,muzingili,muzingili,m u z i ⁿg i l i,,Sawka2019,,,^ m u z i ng i l i $,default,animal
Musukotwani-71_cock-1,,Musukotwani,71_cock,muzingili,muzingili,m u z i ⁿg i l i,,Sawka2019,,,^ m u z i ng i l i $,default,animal
Ila-71_cock-1,,Ila,71_cock,mukombwe,mukombwe,m u k o ⁿb w e,,Sawka2019,,,^ m u k o mb w e $,default,animal
Lozi-71_cock-1,,Lozi,71_cock,mukombwe,mukombwe,m u k o ⁿb w e,,Sawka2019,,,^ m u k o mb w e $,default,animal
Chewa-71_cock-1,,Chewa,71_cock,tambala,tambala,t a ⁿb a l a,,Sawka2019,,,^ t a mb a l a $,default,animal
Nkoya1-71_cock-1,,Nkoya1,71_cock,likombwe,likombwe,l i k o ⁿb w e,,Sawka2019,,,^ l i k o mb w e $,default,animal
Nkoya2-71_cock-1,,Nkoya2,71_cock,jikombwe,jikombwe,j/dʒ i k o ⁿb w e,,Sawka2019,,,^ j i k o mb w e $,default,animal
Tonga-72_arrow-1,,Tonga,72_arrow,muvwi,muvwi,m u vʷ i,,Sawka2019,,,^ m u vw i $,default,thing
MukuniMarch-72_arrow-1,,MukuniMarch,72_arrow,buta,buta,b u t a,,Sawka2019,,,^ b u t a $,default,thing
Mukuni-72_arrow-1,,Mukuni,72_arrow,kadali,kadali,k a d a l i,,Sawka2019,,,^ k a d a l i $,default,thing
Sekute2013-72_arrow-1,,Sekute2013,72_arrow,kadali,kadali,k a d a l i,,Sawka2019,,,^ k a d a l i $,default,thing
Sekute-72_arrow-1,,Sekute,72_arrow,kadali,kadali,k a d a l i,,Sawka2019,,,^ k a d a l i $,default,thing
Musukotwani-72_arrow-1,,Musukotwani,72_arrow,kadali,kadali,k a d a l i,,Sawka2019,,,^ k a d a l i $,default,thing
Ila-72_arrow-1,,Ila,72_arrow,muhwi,muhwi,m u hʷ i,,Sawka2019,,,^ m u hw i $,default,thing
Lozi-72_arrow-1,,Lozi,72_arrow,buta,buta,b u t a,,Sawka2019,,,^ b u t a $,default,thing
Chewa-72_arrow-1,,Chewa,72_arrow,mubvi,mubvi,m u b v i,,Sawka2019,,,^ m u b v i $,default,thing
Nkoya1-72_arrow-1,,Nkoya1,72_arrow,muvwi,muvwi,m u vʷ i,,Sawka2019,,,^ m u vw i $,default,thing
Nkoya2-72_arrow-1,,Nkoya2,72_arrow,muvwi,muvwi,m u vʷ i,,Sawka2019,,,^ m u vw i $,default,thing
Tonga-73_ash-1,,Tonga,73_ash,twe,twe,tʷ e,,Sawka2019,,,^ tw e $,default,thing
MukuniMarch-73_ash-1,,MukuniMarch,73_ash,idota,idota,i d o t a,,Sawka2019,,,^ i d o t a $,default,thing
Mukuni-73_ash-1,,Mukuni,73_ash,dota,dota,d o t a,,Sawka2019,,,^ d o t a $,default,thing
Sekute2013-73_ash-1,,Sekute2013,73_ash,idota,idota,i d o t a,,Sawka2019,,,^ i d o t a $,default,thing
Sekute-73_ash-1,,Sekute,73_ash,dota,dota,d o t a,,Sawka2019,,,^ d o t a $,default,thing
Musukotwani-73_ash-1,,Musukotwani,73_ash,dota,dota,d o t a,,Sawka2019,,,^ d o t a $,default,thing
Ila-73_ash-1,,Ila,73_ash,Itwe,Itwe,I/i tʷ e,,Sawka2019,,,^ I tw e $,default,thing
Lozi-73_ash-1,,Lozi,73_ash,mufuse,mufuse,m u f u s e,,Sawka2019,,,^ m u f u s e $,default,thing
Chewa-73_ash-1,,Chewa,73_ash,phulusa,phulusa,pʰ u l u s a,,Sawka2019,,,^ ph u l u s a $,default,thing
Nkoya1-73_ash-1,,Nkoya1,73_ash,mutoko,mutoko,m u t o k o,,Sawka2019,,,^ m u t o k o $,default,thing
Nkoya2-73_ash-1,,Nkoya2,73_ash,milota,milota,m i l o t a,,Sawka2019,,,^ m i l o t a $,default,thing
Tonga-74_axe-1,,Tonga,74_axe,keembe,keembe,k eː ⁿb e,,Sawka2019,,,^ k ee mb e $,default,thing
MukuniMarch-74_axe-1,,MukuniMarch,74_axe,cileba,cileba,c/tʃ i l e b a,,Sawka2019,,,^ c i l e b a $,default,thing
Mukuni-74_axe-1,,Mukuni,74_axe,cileba,cileba,c/tʃ i l e b a,,Sawka2019,,,^ c i l e b a $,default,thing
Sekute2013-74_axe-1,,Sekute2013,74_axe,capu,capu,c/tʃ a p u,,Sawka2019,,,^ c a p u $,default,thing
Sekute-74_axe-1,,Sekute,74_axe,capu,capu,c/tʃ a p u,,Sawka2019,,,^ c a p u $,default,thing
Musukotwani-74_axe-1,,Musukotwani,74_axe,cankuni,cankuni,c/tʃ a ŋ k u n i,,Sawka2019,,,^ c a nk u n i $,default,thing
Ila-74_axe-1,,Ila,74_axe,keembe,keembe,k eː ⁿb e,,Sawka2019,,,^ k ee mb e $,default,thing
Lozi-74_axe-1,,Lozi,74_axe,capu,capu,c/tʃ a p u,,Sawka2019,,,^ c a p u $,default,thing
Chewa-74_axe-1,,Chewa,74_axe,nkhwangwa,nkhwangwa,ŋ k hʷ a ŋ gʷ a,,Sawka2019,,,^ nk hw a ngw a $,default,thing
Nkoya1-74_axe-1,,Nkoya1,74_axe,kazembe,kazembe,k a z e ⁿb e,,Sawka2019,,,^ k a z e mb e $,default,thing
Nkoya2-74_axe-1,,Nkoya2,74_axe,kazembe,kazembe,k a z e ⁿb e,,Sawka2019,,,^ k a z e mb e $,default,thing
Tonga-75_barkoftree-1,,Tonga,75_barkoftree,mapapa,mapapa,m a p a p a,,Sawka2019,,,^ m a p a p a $,default,thing
MukuniMarch-75_barkoftree-1,,MukuniMarch,75_barkoftree,makwa,makwa,m a kʷ a,,Sawka2019,,,^ m a kw a $,default,thing
Mukuni-75_barkoftree-1,,Mukuni,75_barkoftree,makwa,makwa,m a kʷ a,,Sawka2019,,,^ m a kw a $,default,thing
Sekute2013-75_barkoftree-1,,Sekute2013,75_barkoftree,makwa,makwa,m a kʷ a,,Sawka2019,,,^ m a kw a $,default,thing
Sekute-75_barkoftree-1,,Sekute,75_barkoftree,makwa,makwa,m a kʷ a,,Sawka2019,,,^ m a kw a $,default,thing
Musukotwani-75_barkoftree-1,,Musukotwani,75_barkoftree,makwa,makwa,m a kʷ a,,Sawka2019,,,^ m a kw a $,default,thing
Ila-75_barkoftree-1,,Ila,75_barkoftree,mapapu,mapapu,m a p a p u,,Sawka2019,,,^ m a p a p u $,default,thing
Lozi-75_barkoftree-1,,Lozi,75_barkoftree,makwati,makwati,m a kʷ a t i,,Sawka2019,,,^ m a kw a t i $,default,thing
Chewa-75_barkoftree-1,,Chewa,75_barkoftree,chikwa,chikwa,tʃʰ i kʷ a,,Sawka2019,,,^ ch i kw a $,default,thing
Nkoya1-75_barkoftree-1,,Nkoya1,75_barkoftree,shinhwanhwa shamutondo,shinhwanhwa shamutondo,sh/ʃ i n hʷ a n hʷ a + sh/ʃ a m u t o ⁿd o,,Sawka2019,,,^ sh i nhw a nhw a + sh a m u t o nd o $,default,thing
Nkoya2-75_barkoftree-1,,Nkoya2,75_barkoftree,jikombombo,jikombombo,j/dʒ i k o ⁿb o ⁿb o,,Sawka2019,,,^ j i k o mb o mb o $,default,thing
Tonga-76_burden-1,,Tonga,76_burden,mukuli,mukuli,m u k u l i,,Sawka2019,,,^ m u k u l i $,default,thing
MukuniMarch-76_burden-1,,MukuniMarch,76_burden,mukuli,mukuli,m u k u l i,,Sawka2019,,,^ m u k u l i $,default,thing
Mukuni-76_burden-1,,Mukuni,76_burden,mukuli,mukuli,m u k u l i,,Sawka2019,,,^ m u k u l i $,default,thing
Sekute2013-76_burden-1,,Sekute2013,76_burden,muzio,muzio,m u z i o,,Sawka2019,,,^ m u z i o $,default,thing
Sekute-76_burden-1,,Sekute,76_burden,cibundu,cibundu,c/tʃ i b u ⁿd u,,Sawka2019,,,^ c i b u nd u $,default,thing
Musukotwani-76_burden-1,,Musukotwani,76_burden,muzio,muzio,m u z i o,,Sawka2019,,,^ m u z i o $,default,thing
Ila-76_burden-1,,Ila,76_burden,mukuli,mukuli,m u k u l i,,Sawka2019,,,^ m u k u l i $,default,thing
Lozi-76_burden-1,,Lozi,76_burden,libyana,libyana,l i b y a n a,,Sawka2019,,,^ l i b y a n a $,default,thing
Chewa-76_burden-1,,Chewa,76_burden,katundu,katundu,k a t u ⁿd u,,Sawka2019,,,^ k a t u nd u $,default,thing
Nkoya1-76_burden-1,,Nkoya1,76_burden,shitele,shitele,sh/ʃ i t e l e,,Sawka2019,,,^ sh i t e l e $,default,thing
Nkoya2-76_burden-1,,Nkoya2,76_burden,shashilemu,shashilemu,sh/ʃ a sh/ʃ i l e m u,,Sawka2019,,,^ sh a sh i l e m u $,default,thing
Tonga-77_chair-1,,Tonga,77_chair,cuuna/cuuno,cuuna,c/tʃ uː n a,,Sawka2019,,,^ c uu n a $,default,thing
Tonga-77_chair-2,,Tonga,77_chair,cuuna/cuuno,cuuno,c/tʃ uː n o,,Sawka2019,,,^ c uu n o $,default,thing
MukuniMarch-77_chair-1,,MukuniMarch,77_chair,cuuno,cuuno,c/tʃ uː n o,,Sawka2019,,,^ c uu n o $,default,thing
Mukuni-77_chair-1,,Mukuni,77_chair,cibula,cibula,c/tʃ i b u l a,,Sawka2019,,,^ c i b u l a $,default,thing
Sekute2013-77_chair-1,,Sekute2013,77_chair,cibula,cibula,c/tʃ i b u l a,,Sawka2019,,,^ c i b u l a $,default,thing
Sekute-77_chair-1,,Sekute,77_chair,cibula,cibula,c/tʃ i b u l a,,Sawka2019,,,^ c i b u l a $,default,thing
Musukotwani-77_chair-1,,Musukotwani,77_chair,cuuno,cuuno,c/tʃ uː n o,,Sawka2019,,,^ c uu n o $,default,thing
Ila-77_chair-1,,Ila,77_chair,cuuna/cuuno,cuuna,c/tʃ uː n a,,Sawka2019,,,^ c uu n a $,default,thing
Ila-77_chair-2,,Ila,77_chair,cuuna/cuuno,cuuno,c/tʃ uː n o,,Sawka2019,,,^ c uu n o $,default,thing
Lozi-77_chair-1,,Lozi,77_chair,sipula,sipula,s i p u l a,,Sawka2019,,,^ s i p u l a $,default,thing
Chewa-77_chair-1,,Chewa,77_chair,mpando,mpando,ⁿp a ⁿd o,,Sawka2019,,,^ mp a nd o $,default,thing
Nkoya1-77_chair-1,,Nkoya1,77_chair,shipona,shipona,sh/ʃ i p o n a,,Sawka2019,,,^ sh i p o n a $,default,thing
Nkoya2-77_chair-1,,Nkoya2,77_chair,shashipuna,shashipuna,sh/ʃ a sh/ʃ i p u n a,,Sawka2019,,,^ sh a sh i p u n a $,default,thing
Tonga-78_cloud-1,,Tonga,78_cloud,kumbi,kumbi,k u ⁿb i,,Sawka2019,,,^ k u mb i $,default,thing
MukuniMarch-78_cloud-1,,MukuniMarch,78_cloud,joba,joba,j/dʒ o b a,,Sawka2019,,,^ j o b a $,default,thing
Mukuni-78_cloud-1,,Mukuni,78_cloud,joba,joba,j/dʒ o b a,,Sawka2019,,,^ j o b a $,default,thing
Sekute2013-78_cloud-1,,Sekute2013,78_cloud,joba,joba,j/dʒ o b a,,Sawka2019,,,^ j o b a $,default,thing
Sekute-78_cloud-1,,Sekute,78_cloud,joba,joba,j/dʒ o b a,,Sawka2019,,,^ j o b a $,default,thing
Musukotwani-78_cloud-1,,Musukotwani,78_cloud,joba/maiyoba,joba,j/dʒ o b a,,Sawka2019,,,^ j o b a $,default,thing
